date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:31:33	2620/2620	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:01:35%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fvideos%2Fblack-eyed-peas-shakira-girl-like-me-2%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed6fb7.json	(from https://www.sonymusic.com/videos/black-eyed-peas-shakira-girl-like-me-2/)
22:31:34	138073/138073	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:36%20GMT	https://www.sonymusic.com/masterworks/the-irishman-original-motion-picture-soundtrack-album-available-now/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/the-irishman-original-motion-picture-soundtrack-album-available-now/index.html	(from https://www.sonymusic.com/news/)
22:31:34	148456/148456	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:36%20GMT	https://www.sonymusic.com/masterworks/piano-virtuoso-chloe-flower-releases-new-original-track-no-limit-available-everywhere-now/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/piano-virtuoso-chloe-flower-releases-new-original-track-no-limit-available-everywhere-now/index.html	(from https://www.sonymusic.com/news/)
22:31:34	151619/151619	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:36%20GMT	https://www.sonymusic.com/masterworks/the-piano-guys-debut-music-video-for-the-avengers-portals/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/the-piano-guys-debut-music-video-for-the-avengers-portals/index.html	(from https://www.sonymusic.com/news/)
22:31:35	2941/2941	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2017:01:38%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fvideos%2Fblack-eyed-peas-shakira-girl-like-me-2%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed6465	(from https://www.sonymusic.com/videos/black-eyed-peas-shakira-girl-like-me-2/)
22:31:36	160046/160046	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:37%20GMT	https://www.sonymusic.com/legacy/new-box-set-release-date-december-13-2019-pink-floyd-the-later-years/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/legacy/new-box-set-release-date-december-13-2019-pink-floyd-the-later-years/index.html	(from https://www.sonymusic.com/news/)
22:31:36	155481/155481	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:38%20GMT	https://www.sonymusic.com/masterworks/euphoria-original-score-from-the-hbo-series-by-labrinth-available-everywhere-now/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/euphoria-original-score-from-the-hbo-series-by-labrinth-available-everywhere-now/index.html	(from https://www.sonymusic.com/news/)
22:31:36	154212/154212	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:38%20GMT	https://www.sonymusic.com/masterworks/looking-for-alaska-music-from-the-hulu-series-available-everywhere-now/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/looking-for-alaska-music-from-the-hulu-series-available-everywhere-now/index.html	(from https://www.sonymusic.com/news/)
22:31:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2017:01:39%20GMT	https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq	(from https://www.sonymusic.com/videos/black-eyed-peas-shakira-girl-like-me-2/)
22:31:36	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.11f.delayed	(from https://www.sonymusic.com/videos/black-eyed-peas-shakira-girl-like-me-2/)
22:31:39	156976/156976	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:40%20GMT	https://www.sonymusic.com/masterworks/il-volo-announce-new-album-10-years-the-best-of-to-be-released-november-8-available-now-for-preorder/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/il-volo-announce-new-album-10-years-the-best-of-to-be-released-november-8-available-now-for-preorder/index.html	(from https://www.sonymusic.com/news/)
22:31:39	148412/148412	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:40%20GMT	https://www.sonymusic.com/masterworks/lea-michele-announces-first-ever-holiday-album-christmas-in-the-city-available-october-25-from-sony-music-masterworks-preorder-now/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/lea-michele-announces-first-ever-holiday-album-christmas-in-the-city-available-october-25-from-sony-music-masterworks-preorder-now/index.html	(from https://www.sonymusic.com/news/)
22:31:39	153882/153882	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:39%20GMT	https://www.sonymusic.com/masterworks/superstar-cellist-luka-uli-announces-his-first-solo-classical-recording-a-bold-new-arrangement-of-vivaldis-the-four-seasons/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/superstar-cellist-luka-uli-announces-his-first-solo-classical-recording-a-bold-new-arrangement-of-vivaldis-the-four-seasons/index.html	(from https://www.sonymusic.com/news/)
22:31:39	162173/162173	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:40%20GMT	https://www.sonymusic.com/legacy/bob-dylan-featuring-johnny-cash-travelin-thru-1967-1969-the-bootleg-series-vol-15-to-be-released-by-columbia-records-legacy-recordings-nov-1/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/legacy/bob-dylan-featuring-johnny-cash-travelin-thru-1967-1969-the-bootleg-series-vol-15-to-be-released-by-columbia-records-legacy-recordings-nov-1/index.html	(from https://www.sonymusic.com/news/)
22:31:40	136998/136998	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:42%20GMT	https://www.sonymusic.com/legacy/pink-floyd-the-later-years/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/legacy/pink-floyd-the-later-years/index.html	(from https://www.sonymusic.com/news/)
22:31:41	2513/2513	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:01:43%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fvideos%2Fchris-brown-iffy%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embedd7f0.json	(from https://www.sonymusic.com/videos/chris-brown-iffy/)
22:31:41	144757/144757	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:43%20GMT	https://www.sonymusic.com/masterworks/sony-music-masterworks-acquires-leading-soundtrack-label-milan-records/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/sony-music-masterworks-acquires-leading-soundtrack-label-milan-records/index.html	(from https://www.sonymusic.com/news/)
22:31:41	138176/138176	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:43%20GMT	https://www.sonymusic.com/masterworks/the-piano-guys-premiere-new-rendition-of-lewis-capaldis-hit-single-someone-you-loved/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/the-piano-guys-premiere-new-rendition-of-lewis-capaldis-hit-single-someone-you-loved/index.html	(from https://www.sonymusic.com/news/)
22:31:41	149563/149563	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:43%20GMT	https://www.sonymusic.com/masterworks/meghan-trainor-releases-new-original-song-for-playmobil-the-movie-run-like-the-river-available-everywhere-now/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/meghan-trainor-releases-new-original-song-for-playmobil-the-movie-run-like-the-river-available-everywhere-now/index.html	(from https://www.sonymusic.com/news/)
22:31:42	2834/2834	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2017:01:45%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fvideos%2Fchris-brown-iffy%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed54e3	(from https://www.sonymusic.com/videos/chris-brown-iffy/)
22:31:43	154331/154331	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:44%20GMT	https://www.sonymusic.com/masterworks/the-piano-guys-release-new-rendition-of-the-beatles-legendary-hit-yesterday/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/the-piano-guys-release-new-rendition-of-the-beatles-legendary-hit-yesterday/index.html	(from https://www.sonymusic.com/news/)
22:31:43	154576/154576	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:45%20GMT	https://www.sonymusic.com/masterworks/the-piano-guys-debut-music-video-for-avatar-the-theme-out-now/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/the-piano-guys-debut-music-video-for-avatar-the-theme-out-now/index.html	(from https://www.sonymusic.com/news/)
22:31:43	148736/148736	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:45%20GMT	https://www.sonymusic.com/masterworks/superstar-pianist-chloe-flower-debuts-music-video-for-get-what-u-get-available-everywhere-now/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/superstar-pianist-chloe-flower-debuts-music-video-for-get-what-u-get-available-everywhere-now/index.html	(from https://www.sonymusic.com/news/)
22:31:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2017:01:46%20GMT	https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq	(from https://www.sonymusic.com/videos/chris-brown-iffy/)
22:31:43	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.123.delayed	(from https://www.sonymusic.com/videos/chris-brown-iffy/)
22:31:45	147251/147251	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:46%20GMT	https://www.sonymusic.com/masterworks/square-enix-music-and-sony-music-masterworks-announce-collaboration-to-release-limited-edition-final-fantasy-vii-remake-and-final-fantasy-vii-picture-disc-vinyl/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/square-enix-music-and-sony-music-masterworks-announce-collaboration-to-release-limited-edition-final-fantasy-vii-remake-and-final-fantasy-vii-picture-disc-vinyl/index.html	(from https://www.sonymusic.com/news/)
22:31:46	159643/159643	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:47%20GMT	https://www.sonymusic.com/legacy/bob-dylan-the-rolling-thunder-revue-the-1975-live-recordings-to-be-released-by-columbia-records-legacy-recordings/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/legacy/bob-dylan-the-rolling-thunder-revue-the-1975-live-recordings-to-be-released-by-columbia-records-legacy-recordings/index.html	(from https://www.sonymusic.com/news/)
22:31:46	152993/152993	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:47%20GMT	https://www.sonymusic.com/masterworks/ghostbusters-original-motion-picture-score-thirty-fifth-anniversary-edition-featuring-music-by-elmer-bernstein-available-digitally-for-the-first-time-on-june-7/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/ghostbusters-original-motion-picture-score-thirty-fifth-anniversary-edition-featuring-music-by-elmer-bernstein-available-digitally-for-the-first-time-on-june-7/index.html	(from https://www.sonymusic.com/news/)
22:31:46	159976/159976	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:47%20GMT	https://www.sonymusic.com/masterworks/men-in-black-international-original-motion-picture-soundtrack-with-music-by-danny-elfman-chris-bacon-available-june-7-via-sony-music-masterworks/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/men-in-black-international-original-motion-picture-soundtrack-with-music-by-danny-elfman-chris-bacon-available-june-7-via-sony-music-masterworks/index.html	(from https://www.sonymusic.com/news/)
22:31:46	146868/146868	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:49%20GMT	https://www.sonymusic.com/masterworks/the-upside-original-motion-picture-soundtrack-available-january-18-from-sony-music-masterworks/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/the-upside-original-motion-picture-soundtrack-available-january-18-from-sony-music-masterworks/index.html	(from https://www.sonymusic.com/news/)
22:31:47	2569/2569	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:01:49%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fvideos%2Flil-nas-x-montero-call-me-by-your-name%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed4f0b.json	(from https://www.sonymusic.com/videos/lil-nas-x-montero-call-me-by-your-name/)
22:31:48	155182/155182	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:50%20GMT	https://www.sonymusic.com/masterworks/sony-classical-releases-the-2019-new-years-concert-with-the-vienna-philharmonic-christian-thielemann-album-available-now/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/sony-classical-releases-the-2019-new-years-concert-with-the-vienna-philharmonic-christian-thielemann-album-available-now/index.html	(from https://www.sonymusic.com/news/)
22:31:48	145966/145966	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:50%20GMT	https://www.sonymusic.com/masterworks/spider-man-into-the-spider-verse-presents-a-very-spidey-christmas-available-now-from-sony-music-masterworks/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/spider-man-into-the-spider-verse-presents-a-very-spidey-christmas-available-now-from-sony-music-masterworks/index.html	(from https://www.sonymusic.com/news/)
22:31:48	145261/145261	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:50%20GMT	https://www.sonymusic.com/masterworks/jennifer-lopez-debuts-music-video-for-limitless/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/jennifer-lopez-debuts-music-video-for-limitless/index.html	(from https://www.sonymusic.com/news/)
22:31:49	2890/2890	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2017:01:51%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fvideos%2Flil-nas-x-montero-call-me-by-your-name%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed3c5e	(from https://www.sonymusic.com/videos/lil-nas-x-montero-call-me-by-your-name/)
22:31:49	146641/146641	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:52%20GMT	https://www.sonymusic.com/masterworks/sony-music-netflix-participant-media-esperanto-filmoj-present-roma-motion-picture-soundtrack-available-december-14-2018/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/sony-music-netflix-participant-media-esperanto-filmoj-present-roma-motion-picture-soundtrack-available-december-14-2018/index.html	(from https://www.sonymusic.com/news/)
22:31:49	149537/149537	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:52%20GMT	https://www.sonymusic.com/legacy/the-prince-estate-in-partnership-with-legacy-recordings-announce-first-wave-of-physical-titles-cd-vinyl-in-definitive-catalog-rerelease-project/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/legacy/the-prince-estate-in-partnership-with-legacy-recordings-announce-first-wave-of-physical-titles-cd-vinyl-in-definitive-catalog-rerelease-project/index.html	(from https://www.sonymusic.com/news/)
22:31:49	157081/157081	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:52%20GMT	https://www.sonymusic.com/masterworks/spider-man-into-the-spider-verse-original-score-music-by-daniel-pemberton/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/spider-man-into-the-spider-verse-original-score-music-by-daniel-pemberton/index.html	(from https://www.sonymusic.com/news/)
22:31:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2017:01:53%20GMT	https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq	(from https://www.sonymusic.com/videos/lil-nas-x-montero-call-me-by-your-name/)
22:31:50	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.127.delayed	(from https://www.sonymusic.com/videos/lil-nas-x-montero-call-me-by-your-name/)
22:31:52	148079/148079	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:53%20GMT	https://www.sonymusic.com/masterworks/available-today-for-digital-pre-order-face-my-fears-ep-from-j-pop-star-hikaru-utada/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/available-today-for-digital-pre-order-face-my-fears-ep-from-j-pop-star-hikaru-utada/index.html	(from https://www.sonymusic.com/news/)
22:31:53	145716/145716	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:53%20GMT	https://www.sonymusic.com/masterworks/jennifer-lopez-limitless-new-track-from-singers-upcoming-film-second-act-available-now/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/jennifer-lopez-limitless-new-track-from-singers-upcoming-film-second-act-available-now/index.html	(from https://www.sonymusic.com/news/)
22:31:53	143406/143406	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:53%20GMT	https://www.sonymusic.com/masterworks/the-front-runner-original-motion-picture-soundtrack-album-available-now-from-sony-music-masterworks/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/the-front-runner-original-motion-picture-soundtrack-album-available-now-from-sony-music-masterworks/index.html	(from https://www.sonymusic.com/news/)
22:31:53	149841/149841	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:53%20GMT	https://www.sonymusic.com/masterworks/the-piano-guys-debut-new-music-video-for-their-rendition-of-k-pop-supergroup-bts-epiphany/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/the-piano-guys-debut-new-music-video-for-their-rendition-of-k-pop-supergroup-bts-epiphany/index.html	(from https://www.sonymusic.com/news/)
22:31:54	146328/146328	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:56%20GMT	https://www.sonymusic.com/columbia/barbra-streisands-album-walls-out-today-available-here-http-smarturl-it-barbrawalls/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/columbia/barbra-streisands-album-walls-out-today-available-here-http-smarturl-it-barbrawalls/index.html	(from https://www.sonymusic.com/news/)
22:31:54	2503/2503	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:01:57%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fvideos%2Fmarcin-kashmir%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed7d2a.json	(from https://www.sonymusic.com/videos/marcin-kashmir/)
22:31:55	146492/146492	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:57%20GMT	https://www.sonymusic.com/columbia/barbra-streisands-album-walls-out-today-available-here-http-smarturl-it-barbrawalls-2/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/columbia/barbra-streisands-album-walls-out-today-available-here-http-smarturl-it-barbrawalls-2/index.html	(from https://www.sonymusic.com/news/)
22:31:55	152226/152226	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:57%20GMT	https://www.sonymusic.com/masterworks/the-piano-guys-release-new-album-limitless-available-november-9/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/the-piano-guys-release-new-album-limitless-available-november-9/index.html	(from https://www.sonymusic.com/news/)
22:31:55	152248/152248	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:57%20GMT	https://www.sonymusic.com/masterworks/the-piano-guys-release-new-album-limitless-available-november-9-2/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/the-piano-guys-release-new-album-limitless-available-november-9-2/index.html	(from https://www.sonymusic.com/news/)
22:31:55	147037/147037	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:58%20GMT	https://www.sonymusic.com/columbia/barbra-streisand-set-to-release-new-album-walls-november-2-available-for-pre-order-now-2/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/columbia/barbra-streisand-set-to-release-new-album-walls-november-2-available-for-pre-order-now-2/index.html	(from https://www.sonymusic.com/news/)
22:31:56	2824/2824	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2017:01:58%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fvideos%2Fmarcin-kashmir%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed9eee	(from https://www.sonymusic.com/videos/marcin-kashmir/)
22:31:56	146852/146852	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:59%20GMT	https://www.sonymusic.com/columbia/barbra-streisand-set-to-release-new-album-walls-november-2-available-for-pre-order-now/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/columbia/barbra-streisand-set-to-release-new-album-walls-november-2-available-for-pre-order-now/index.html	(from https://www.sonymusic.com/news/)
22:31:56	160494/160494	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:59%20GMT	https://www.sonymusic.com/legacy/bob-dylan-more-blood-more-tracks-the-bootleg-series-vol-14-to-be-released-by-columbia-records-legacy-recordings-on-friday-november-2/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/legacy/bob-dylan-more-blood-more-tracks-the-bootleg-series-vol-14-to-be-released-by-columbia-records-legacy-recordings-on-friday-november-2/index.html	(from https://www.sonymusic.com/news/)
22:31:57	143133/143133	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:01:59%20GMT	https://www.sonymusic.com/epic/legendary-global-icon-mariah-carey-returns-with-new-music-2/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/epic/legendary-global-icon-mariah-carey-returns-with-new-music-2/index.html	(from https://www.sonymusic.com/news/)
22:31:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2017:02:00%20GMT	https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq	(from https://www.sonymusic.com/videos/marcin-kashmir/)
22:31:57	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.12b.delayed	(from https://www.sonymusic.com/videos/marcin-kashmir/)
22:31:59	143269/143269	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:02:00%20GMT	https://www.sonymusic.com/epic/legendary-global-icon-mariah-carey-returns-with-new-music-3/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/epic/legendary-global-icon-mariah-carey-returns-with-new-music-3/index.html	(from https://www.sonymusic.com/news/)
22:31:59	150098/150098	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:02:01%20GMT	https://www.sonymusic.com/masterworks/operation-finale-original-motion-picture-soundtrack-available-august-24-2018/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/operation-finale-original-motion-picture-soundtrack-available-august-24-2018/index.html	(from https://www.sonymusic.com/news/)
22:31:59	150148/150148	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:02:01%20GMT	https://www.sonymusic.com/legacy/sony-music-entertainment-legacy-recordings-strike-historic-new-agreement-with-blackheart-records-for-iconic-joan-jett-catalog-other-blackheart-titles/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/legacy/sony-music-entertainment-legacy-recordings-strike-historic-new-agreement-with-blackheart-records-for-iconic-joan-jett-catalog-other-blackheart-titles/index.html	(from https://www.sonymusic.com/news/)
22:32:00	150095/150095	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:02:01%20GMT	https://www.sonymusic.com/masterworks/operation-finale-original-motion-picture-soundtrack-available-august-24-2018-2/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/operation-finale-original-motion-picture-soundtrack-available-august-24-2018-2/index.html	(from https://www.sonymusic.com/news/)
22:32:00	150585/150585	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:02:03%20GMT	https://www.sonymusic.com/legacy/american-music-icon-loretta-lynn-releasing-eagerly-awaited-new-studio-album-wouldnt-it-be-great-on-friday-september-28-2/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/legacy/american-music-icon-loretta-lynn-releasing-eagerly-awaited-new-studio-album-wouldnt-it-be-great-on-friday-september-28-2/index.html	(from https://www.sonymusic.com/news/)
22:32:01	159594/159594	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:02:04%20GMT	https://www.sonymusic.com/legacy/certified-classics-to-rerelease-maxwells-embrya-in-celebration-of-the-albums-20th-anniversary-september-28th/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/legacy/certified-classics-to-rerelease-maxwells-embrya-in-celebration-of-the-albums-20th-anniversary-september-28th/index.html	(from https://www.sonymusic.com/news/)
22:32:02	12436/12436	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:02:04%20GMT	https://www.sonymusic.com/wp-json/wp/v2/posts/6571	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/wp/v2/posts/6571.json	(from https://www.sonymusic.com/sonymusic/serita-wesley-appointed-head-of-us-entertainment-podcasts/)
22:32:02	144380/144380	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:02:04%20GMT	https://www.sonymusic.com/masterworks/sony-classical-presents-a-leonard-bernstein-centennial-celebration-honoring-his-100th-birthday/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/sony-classical-presents-a-leonard-bernstein-centennial-celebration-honoring-his-100th-birthday/index.html	(from https://www.sonymusic.com/news/)
22:32:02	150563/150563	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:02:04%20GMT	https://www.sonymusic.com/legacy/american-music-icon-loretta-lynn-releasing-eagerly-awaited-new-studio-album-wouldnt-it-be-great-on-friday-september-28/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/legacy/american-music-icon-loretta-lynn-releasing-eagerly-awaited-new-studio-album-wouldnt-it-be-great-on-friday-september-28/index.html	(from https://www.sonymusic.com/news/)
22:32:02	148123/148123	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:02:04%20GMT	https://www.sonymusic.com/masterworks/2cellos-announce-new-album-let-there-be-cello-availalble-october-19-preorder-now/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/masterworks/2cellos-announce-new-album-let-there-be-cello-availalble-october-19-preorder-now/index.html	(from https://www.sonymusic.com/news/)
22:32:02	148106/148106	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2017:02:05%20GMT	https://www.sonymusic.com/legacy/legacy-recordings-and-the-prince-estate-launch-first-wave-of-prince-catalog-digital-releases-today/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/legacy/legacy-recordings-and-the-prince-estate-launch-first-wave-of-prince-catalog-digital-releases-today/index.html	(from https://www.sonymusic.com/news/)
